,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,caption_1,caption_2,caption_3,caption_4,caption_5
1368,-98.83416,182.06317,-7.983656,34.160618,-21.642729,5.0737123,-2.082195,12.686743,-13.547764,-1.3218058,-8.6807165,9.861155,0.3195704,A large machine is running at a constant rate.,A large machine is running at a rate that is constant.,Machines and metals are being fixed and assembled after being worked on and tuned up.,A ventilation fan is making a loud rumble. ,The loud rumble of a ventilation fan hides a worker doing his job.
1369,-62.675697,162.58627,-26.591604,14.834456,-16.980246,8.020541,-9.009993,13.911326,-3.559446,14.097857,-9.533483,6.3506484,-12.388927,A fan runs continuously as two people talk.,A machine creates a constant and steady humming noise.,A machine makes a constant and steady hum.,A metal object is clicking as air is moving through an air duct.,An industrial furnace is continuously running to keep a large building heated.
1370,-64.26266,6.005712,-31.270945,56.09345,-8.242861,2.3170774,-27.139269,-2.5219727,3.2941031,5.1215286,-11.89885,7.804802,-1.8204923,A radio is playing a lot of static noise.,A radio playing a lot of static noise.,Several pulses of loud radio static are present in the foreground.,Static is on the radio when searching for a station.,static on the radio while trying to find a station.
1371,-368.31525,89.27303,9.4243965,35.18652,3.511748,14.233099,3.139464,10.333643,2.2159507,7.2138577,-6.398455,7.9663,-8.784912,A pot is stirred and a man speaks to a child.,A pot over a fire flame and flames crackling.,Flames are crackling under a pot hung up over a roaring fire.,Someone is dropping objects into a metal pot and then a man speaks and a child laughs.,"someone dropping objects into a metal pot, the voice of a man and the laugh of a child"
1372,-440.42435,-17.68084,-44.63032,-23.458605,-49.878,-23.49107,-29.451061,-14.30371,-25.575851,-2.7579062,-16.321527,4.197129,-9.134659,A man writes on paper with a pencil.,A person is scribbling very quickly on a piece of paper with a pencil.,A person scribbling quickly on a piece of paper with a pencil.,A person writes on paper using a pencil.,A piece of paper is crumpled and then something is written down on it.
1373,-129.70135,102.89078,-6.530995,32.508553,24.074934,16.827105,-14.073283,18.20709,-1.6615485,10.294042,-11.851239,4.0113726,-0.5072974,A clock is ticking and a crowd is making noise.,"A clock is ticking while a person moves an object around, a radio plays in the background.",A ticktock of a clock while further away kids are outside playing.,The printing press puts words on the pages.,a clock is ticking while a crowd is making noise
1374,-265.23178,43.459953,-16.396317,44.801517,10.791648,11.239462,-11.880172,11.982948,-8.18643,9.539675,-23.684477,0.51480365,-18.556688,A clock is ticking steadily like a grandfather clock.,A clock makes a clicking noise as it ticks every second.,An extremely loud ticktock sound is coming from a mechanical clock.,a mechanical clock is making really loud ticktock sound,The steady ticking of a clock work like a grandfather clock
1375,-116.083336,-2.17735,-42.88392,-0.106938444,-27.206766,0.64538735,-22.1828,4.8092523,-19.219526,5.940559,-16.842962,6.487946,-14.784938,A steady torrential down pour of rain coming down.,"A steady, torrential, down pour of rain is observed.",Rainfall coming down really hard with the wind blowing.,The rain water taps as it hits the ground.,Water is flowing from the rain onto the ground.
1376,-224.89465,76.38645,-17.72712,29.036287,10.555344,26.695545,8.476002,15.759531,6.1003284,15.569677,7.7557335,16.911596,4.6081543,A person is walking heavily with snow boots on in the snow.,A person walked heavily wearing snow boots in the snow.,Footsteps are observed walking slowly and steadily through the snow.,"feet crunching in the snow, wind blowing faintly in the background.",footsteps walking slowly and steadily through the snow
1377,-376.28412,129.84428,11.04505,43.94893,-12.914506,20.179792,-5.3893137,4.5829735,-2.6275442,2.8784413,-6.9101515,8.365958,-7.8398376,"Birds chirping, footsteps, a plane overhead, and a dog whining.",Footsteps with birds chirping in the background throughout.,"Someone walking, stopping, walking again before stopping and then walking again before muttering something.","Someone walking, stopping, walking again before stopping and then walking again then muttering something.",lots of birds cheeping and person walking stop and start back walking lots of things making noise.
1378,-277.9284,147.01312,4.182503,44.029205,35.297073,11.459061,13.940313,6.1049423,2.9428463,-2.3898406,-0.76817393,2.8642435,0.613341,A faint cheeping from a single bird is being masked by the ventilation.,A faint cheeping from a single bird is masked by the ventilation.,A piece of machinery is running and squeaking.,"Birds chirping outside while cars drive around nearby,","While cars drive around nearby, outside birds are chirping."
1379,-107.51572,177.9368,-56.090385,24.869545,-45.64874,10.3374605,-28.957071,-6.0828843,-8.14977,-14.052643,1.9251853,3.1488705,-8.811039,A train approaches and a train slows as it passes by.,A train approaches and the train slows as it passes by.,A train starts its journey down the tracks.,A train is running down the tracks on its journey.,Loud train is passing on the tracks so far away.
1380,-324.96655,117.0774,-45.98932,17.789793,-14.978764,9.577342,-7.6491375,4.272914,-15.892113,-2.4906936,-16.045965,-2.3193448,-17.800987,Big waves washes on to the shore as birds begin squawking,In the background a horse is galloping as birds chirp and geese and duck fly overhead.,"The sound of birds wings flapping, the ocean waves crashing, and birds squawking.","The sound of birds wings flapping, the ocean waves crashing, and then birds squawking.",a big waves washes the shore as birds begin squawking
1381,-144.53024,113.37079,-15.9512205,44.86221,-11.915876,22.593828,5.963533,1.2640632,2.889868,11.409862,-8.398459,8.588634,-6.317991,"Birds are whistling, other birds are pecking wood, dogs are barking.",Dogs are barking and some birds are whistling while some birds are pecking.,Different types of birds are chirping in the background.,Many different types of birds chirping in the distance then close to the end a dog barks.,One bird calls while a different bird tweets with a dog barking faintly in the background.
1382,-220.08946,78.45233,-0.33895743,24.503939,6.951764,25.785557,6.42646,17.250195,6.4968486,16.070833,0.29188028,12.076065,-0.36328936,A dog barking and birds chirping with a bee buzzing around.,Birds and chickens are audible in the distance as bees buzz about flowers.,Birds and chickens in the background while bees fly around flowers.,"Birds are chirping, an insect is buzzing, a dog is barking and a rooster is crowing.",Birds chirp in the background while dogs bark and a fly buzzes.
1383,-211.1874,143.64468,-35.906162,4.296981,20.215351,36.4531,-0.33290744,8.648236,14.825648,9.339731,14.641539,6.1870174,6.6656704,As cars are passing by the birds are chirping.,Birds are chirping and talking in the background and finally air noise.,Birds are singing as the vehicles are moving in the distance.,The wind flows through an outdoor scene full of flowers as birds chirp.,birds are singing and vehicles are moving in the distance
1384,-426.03442,69.43435,-3.7579443,10.614449,-6.330567,1.2474993,5.1693616,-1.3354576,-2.6167188,-2.6887848,-6.4636054,-3.0095344,-3.895805,The boots of a man make noise on a wooden floor.,A person wearing shoes with a hard sole is walking across a wooden floor back and forth.,A person wearing shoes with a hard sole walks back and forth across a wooden floor.,Someone is walking on a hardwood floor then stopping then walking again.,Someone walking on a hardwood floor then stopping then walking again.
1385,-207.5006,142.18861,-38.42862,9.740344,-13.394013,-0.54677033,8.069222,5.6718445,3.994627,2.4085364,-5.1959534,8.609928,-2.8726482,A group of people are talking and a warning sound is chirping in the distance.,Male and female people talking and laughing in a public place,Several people chatting with each other in a crowded restaurant.,The men and women laugh and talk at the restaurant.,The students chatter as they eat lunch in the cafeteria.
1386,-103.35667,103.09173,-31.795553,19.872469,-13.61394,14.604502,-1.4534441,19.40902,-0.67516077,12.678461,-3.9147582,15.126095,-2.665864,A cafeteria of young students while women are talking to them,A crowd of people are talking in a public place.,A school cafeteria during lunch hour with adult women who are speaking with children.,Many different groups of people are chatting in a public place and talking over each other.,"While kids are playing at an indoor play area, a woman talks."
1387,-55.87944,126.58777,-33.645634,24.897032,-10.126834,18.776554,-7.8823857,22.538807,-12.81282,10.043595,-18.990732,8.978933,-12.337645,A busy outdoor marking with several people talking.,Music playing and cars driving by as people talk.,People talking in the foreground as music plays in the background and a car drives away.,Some people are speaking while music plays and automobiles go past them.,"While music is playing and a machine is running, someone talks."
1388,-148.27608,27.12319,-19.9243,33.44927,1.9274756,-2.5799234,-15.075378,-9.927374,-20.189114,8.943659,-15.693764,16.17583,-12.689271,A person sitting at their desk typing fast on a keyboard.,Extremely rapid strokes on a keyboard of a computer.,Fingers type rapidly and erratically on a typewriter keyboard.,"Rapid, erratic finger movements strike typewriter keys persistently.",The keys of an old typewriter striking hard against paper and a hard surface.
1389,-290.9375,39.74576,-25.527464,34.541103,-13.664715,-3.435724,-23.324055,11.281673,-7.09564,9.259238,1.0395867,5.2587457,-5.595546,A church bell stops ringing for a bit before ringing loudly.,A tiny bell is being rung over and over.,The person gives up only after the phone rings at least nine times.,an old church bell is ringing and stops for a while before ringing intensely,metal sticks are rolling together softly and then getting louder
1390,-529.6172,2.7085645,2.366909,14.499406,0.30247572,18.201063,-3.5463789,13.912621,5.5596027,12.501969,-5.927881,4.152196,4.1880417,A dull bell is being hit with a metal object at random intervals.,Metal utensils clang against another metal surface in an erratic cadence as time goes on.,"Repeatedly yet erratically, metal utensils clang against another metal surface.",Somebody hitting a dull bell with a hard object randomly,someone is tapping a metal glass while an electronic is buzzing in the background
1391,-259.66772,49.683815,-56.11,28.64325,13.487048,32.22229,14.848465,36.57821,-10.746052,13.703903,-9.71715,11.776942,-7.377443,A variety of different birds chirping and chattering within an enclosed space.,"Assorted birds are chirping, singing and cooing outside.",Multiple birds chirping back and forth within an enclosed space.,Several different birds chirping in the background and moving between plants and trees.,Some birds are chirping singing and cooing outside
1392,-75.24077,3.0104113,-81.0474,-16.320288,-25.90265,8.294375,-21.980661,1.5007492,-22.77316,-4.9347916,-34.90535,-11.4296,-31.864616,A bathtub that is being filled up with water.,Someone fills up a bathtub with some water.,Water is running into a tub while a person plays in water.,Water is running steadily into a sink masking everything.,Water was flowing into a jar already containing water.
1393,-174.97502,134.72487,25.813093,29.790087,18.395573,28.809416,4.350772,12.366378,0.36067107,14.007722,0.3363321,10.768076,-1.2275673,A child playing muffled very much so with static,A person slowly walks along to the background noise of ventilation.,In the background is ventilation as a person walks slowly along.,The radio turned off after it was playing with static.,White noise masking a child as it plays.
1394,-158.10324,-23.708202,-1.1939663,21.837593,-9.414211,2.3484778,-4.6962366,10.6189165,-16.859886,-4.9664927,-17.46566,5.9375706,-19.074085,"As time goes by, water from a faucet begins to loudly splash into a sink.","In the gas oven, some food is frying in the frying pan.",Water flowing indoors over a waterfall and into a collection pool,Water flowing over an indoor waterfall and collecting in a pool.,Water loudly splashes into a sink from a running faucet as time goes by.
1395,-369.34866,58.69957,-10.107263,44.373077,-7.5194936,-6.0082946,3.4823298,13.575851,-17.785229,-0.16726896,3.3480744,0.42773065,-7.11709,A shuffling of object occurs while birds are chirping.,Birds are chirping and a shuffling of object occurs.,Birds of different varieties chirp with one chirping in a repetitive ascending pitch.,"Birds of different varieties chirp, one chirping in a repetitive ascending pitch.",Several birds are singing and chirping loudly throughout.
1396,-97.868126,113.444214,-51.18091,0.2945545,-23.93362,13.372504,-15.830511,-10.674194,-26.986046,0.963127,-25.275146,-5.89661,-13.526841,Different species of birds are chirping nearby and traffic is passing in the distance.,Different species of birds are chirping nearby while traffic is passing in the distance.,Several birds are chirping in the morning with faint traffic sounds in the background.,Several species of birds are singing and tweeting in a beautiful green forest.,"in a beautiful green forest, numerous species of birds sing and tweet."
1397,-275.22083,105.357864,-73.458046,-12.75685,-30.859484,-34.744457,-24.363878,-17.89248,-12.277607,-17.12793,-12.564259,-9.4098425,-9.660247,A train is blowing its horn as it gets closer.,A train toots its horn while birds cry out and the train approaches.,A train is honking its horn with seagulls in the background.,"As a train gets closer, it blows its horn.",The train approaches and its whistle disturbs the birds.
1398,-90.942986,65.51793,-66.73757,46.573387,-36.04744,1.5721685,1.1685181,8.271242,0.2457222,16.055195,-12.93538,9.145516,-7.017885,A badly tuned radio station with someone speaking is broadcasting while interference interrupts the voice over.,A badly tuned radio station with someone speaking is broadcasting while interference disturbs the voice over.,A man talks quickly on a radio with a lot of static.,A person is talking on a radio broadcast.,A radio plays with a lot of static as a man talks.
1399,-140.00783,58.292492,-14.693659,5.2779,-26.052263,-3.602447,-28.33574,2.8181813,-13.240513,11.464308,-20.225681,3.1075747,-16.18206,Someone is manually sawing a piece of wood.,Someone is using a saw to saw through a board.,Someone using a saw to saw through a board.,The wood is being sawed rhythmically with a hand saw.,Wood is being sawed rhythmically with a hand saw.
1400,-303.84128,117.30378,29.301395,37.96787,21.274796,17.559803,10.968493,11.735985,-0.06380124,3.9668145,-4.901965,3.111867,1.1722711,A man scratches the material sound while speaking.,A man talking and then sawed a wood,A person spoke then started to use a scratching material.,"Prior to cutting wood with a saw, a man is speaking.",Someone talking and scratching at something pretty loudly.
1401,-232.78822,97.73262,-78.88858,-9.99485,-39.198265,-12.774568,-21.332157,4.7776384,3.5184557,1.8123409,-10.794671,-0.86910516,-21.302282,A hard object keeps banging against a metallic surface at a high speed.,A metallic object being hit repeatedly and ringing.,Cow bells are ringing louder and louder as the time goes on.,In the foreground a cowbell is being rung repeatedly.,a cows bell being rung repeatedly in the foreground
1402,-59.580803,81.41227,-35.906757,13.882851,-24.418055,17.623825,-16.691769,15.143455,-11.10281,5.902364,-10.04959,9.482722,-6.609827,A car engine running with the occasional revving of the motor.,A car is accelerating slowly and getting faster down the street.,A running car engine with occasional revving of the motor,Some kind of vehicle is revving its engine.,That particular vehicle is revving its engine loudly.
1403,-314.03394,-159.51186,-75.67552,35.372456,-49.47836,11.133089,-28.130375,-16.164618,0.34094366,7.357753,-29.962929,13.278033,-22.696907,A cacophony of summer insect sounds including crickets and cicadas chirping.,A cacophony of summer insects chirp among themselves.,A variety of insects are chirping in close proximity to each other.,"Chirping sounds are everywhere, coming from a variety of different insects.",Crickets are chirping loudly at different rates together.
1404,-302.8666,4.8720284,-11.75549,73.04389,-22.835623,27.294527,4.1157055,23.868713,0.61384916,14.593014,4.4176006,10.167978,0.9880681,Birds are chirping and singing and a hoot owl is hooting in the distance.,Birds are chirping and singing and an owl is hooting far away.,Birds with different chirps and calls tweet to each other.,Birds with different chirps tweet to each other.,Many different kinds of birds are chirping in a forest.
1405,-280.0799,55.505367,-126.66459,-6.6012096,-64.97601,-36.917183,-41.538994,-21.498983,-24.920792,-11.273256,-14.322205,-3.8543856,-11.81803,A bird caws as the other animals howl in response,A bird is making a loud squawking noise while a hoot owl makes racket.,An owl hoots and another bird squawks loudly nearby.,Huge birds are singing to one another while a dog is howling in the background.,"While an owl is hooting in the background several birds are squawking, the noise getting progressively louder."
1406,-239.5085,-7.27907,30.924212,91.32757,-9.225838,43.409367,7.886814,28.168402,0.38537422,23.430109,-10.293513,14.578105,-10.816994,A distant humming is present while several birds are hooting and chirping.,Birds of varying types chirp while playing together.,Lots of birds of different kinds chirping while playing with one another,Several birds chirp and hoot with distant humming,Small birds chirp in shrill voices while an owl hoots.
1407,-44.634342,74.65368,-41.449123,7.5008726,-32.1505,-3.2601807,-30.598282,-10.961898,-15.09014,5.8429565,-18.972359,2.0202413,-23.38953,A large amount of bees swarming close together,A large number of bees are flying around each other and buzzing.,Bees are buzzing and above them the birds are chirping loudly.,Bees go about their work with a continuous buzzing as nearby birds chirp.,The bees swarm close together in large amounts.
1408,-344.86996,139.52206,21.070538,16.248087,18.41201,15.197133,13.069843,13.072911,9.782453,6.824281,6.3828397,5.388815,4.118669,A person slowly walking through a shallow body of water.,Even though the water was shallow the person walked slowly.,The wind blowing in the background as someone is walking through water.,The wind is blowing and someone is wading in a creek.,The wind is blowing past an animal walking in a creek.
1409,-219.47781,153.54161,-63.804665,0.24875611,-4.5197687,34.875214,-6.5842156,17.00335,-15.039136,8.562141,-10.54813,3.783353,-0.6888411,A motor is riding in the river with a high speed and then it reduces,The traffic noise is loud and echoing but it gets quieter near the end.,Wind blows and then the wind dies down while waves pick up.,Wind is blowing and then the wind dies down while waves pick up.,loud echoing traffic sounds that get quieter near the end
1410,-157.13362,88.72416,-62.93647,11.314473,-35.695667,-2.4801848,-16.5882,10.841728,4.2912097,19.058973,5.372406,1.4236257,-15.453332,A group of motorcycles are racing on a race track.,Motorcycles in a group are racing on a race track.,Race cars driving around a race track making buzzing sounds.,Race cars driving quickly through a track located outside.,Race cars speeding along a race track outdoors.
1411,-145.3262,181.04414,-11.7892065,29.689293,-0.120958395,15.921073,3.6611106,9.949985,0.21619691,6.545439,-2.444992,4.92126,-2.8043575,A group of men are talking to one another.,A group of people are outside and talking.,A group of men are speaking to each other.,Two people are talking in a parking lot located on the side of a busy highway.,Two people talking in a parking lot on the side of a busy highway.
1412,-318.236,77.404686,-11.177413,17.046299,-27.827597,9.181915,-4.9303484,14.970002,2.1818566,9.783558,-6.6512733,10.719622,-4.007236,A person is typing and a broadcast is playing.,A person is typing while listening to a broadcast.,A person was typing and clicking a mouse while the television was on.,Someone is typing with a television on in the background.,Someone is typing with talking in the background.
1413,-369.12534,111.04802,14.551804,30.729137,20.12116,21.63432,-8.092484,-5.3385053,1.5028669,4.946869,-11.051637,0.37014452,-6.7808743,A knife blade being sharpened repeatedly on a wet stone.,A knife is repeatedly sharpened on a wet stone.,Someone is clicking their mouse to pause and play a video.,Writing with a nice pen on a hard surface and rough paper.,Is writing with a nice pen on a hard surface and rough paper.
1414,-160.59291,121.80762,-38.09454,16.772009,-19.084496,11.113647,-7.889528,7.441962,-8.109193,6.4685764,-8.830894,6.8266478,-5.3871517,A man and woman greet each other while people talk in the background.,A group of parents and children are in the auditorium.,People chatter and children talk inside a large room.,People talk in the background before a man and woman greet each other.,A group of people is talking to one another
1415,-162.79723,95.9315,-26.111504,-10.795979,-15.675579,11.460415,-11.389952,11.3820095,-17.232096,5.122492,-7.961312,3.842798,-9.309483,"A door opens and closes, a child and a man greet each other and a machine is turned on",People are talking to each other inside a room as the door opens and closes.,People greet each other when the door is opened and closed with a squeak and the loud motor is running.,People talking to each other inside a room as the door opens and closes.,"people greet each other when the door is opened and closed with a squeak, and loud motor is running."
1416,-153.53856,97.48684,-42.087673,16.85048,-28.10379,10.3436985,-20.9087,16.61759,-11.696509,9.460348,-10.742089,3.7825823,-17.271881,A film projector churns and advances as the slides change.,A film projector churns as the slides change.,A paper cutting machine is slicing some newspapers.,A running engine whirs and hums loudly and constantly.,the engine is whirring and hissing with a constant pace
1417,-161.96355,93.59855,-34.426487,4.978901,-14.608023,21.56305,-36.219707,20.240145,-25.04772,-1.729411,-13.157097,-15.873782,-14.467861,A vehicle drives at high speed while birds sing and insects buzz in the background.,A vehicle passes at a high rate of speed while birds and insects sing in the background.,Autos cruise by at an increasing distance as birds sing.,Birds chirp in the background while a plane flies by.,The birds chirp as an airplane flies over head.
1418,-142.7168,213.881,7.9014363,12.706543,-7.0680676,4.7793007,-14.659272,6.9175887,-9.974143,3.9022799,-8.025649,6.7038713,-10.287294,A woman is speaking while cars are driving and passing by.,A woman is talking while autos cruise and go past.,An airplane operates as people are conversing inside of it.,Several people sitting inside a train car as it is moving and chatting with each other.,Women are talking as motor vehicles speed past.
1419,-658.7462,-84.17306,-19.319195,4.6236897,-6.808589,1.7793834,-6.208894,5.4351826,-6.9828215,11.914878,-7.0293927,10.636409,-5.9762125,A squeaking sound with a high pitch occurs several times.,A high pitched squeaking sucking noise repeats multiple times,A small animal is squeaking over and over.,Air escapes from a balloon slowly in irregular intervals.,Air escapes from a balloon slowly in bursts.
1420,-124.137695,47.986256,13.265618,5.3478856,22.845669,13.755163,3.4353416,23.605848,-12.218447,24.837076,-9.607734,25.709915,-6.924085,Rain falls as waves crash against the shore and the wind blows.,The waves splash and rush onto shore with force.,Waves of the sea slashing and spraying as the tides pulls the water in and out.,Waves of the sea slashing as the tides pulls the water in and out.,"With force, the waves splash back and fourth onto the shore."
1421,-450.37363,38.27778,-30.439562,-1.6065439,-24.103683,-2.6010172,-26.75505,-10.958701,-14.7788725,-7.978457,-18.112415,-9.086554,-15.420909,Someone chopping some food in a cutting board.,Someone is chopping some food on a cutting board.,Someone is chopping vegetables with a large knife or blade.,Someone is loudly chopping away at some wood.,Someone is loudly slashing away at some wood.
1422,-81.71013,103.2629,-28.97902,6.142395,-10.095314,9.747228,0.9460728,17.357096,-1.9848603,16.759995,-6.0761547,7.217858,-8.515109,Someone is watching television or listening to a radio station.,Electronic dance music that includes people speaking on the radio.,Someone is listening to television or a radio station.,Electronic dance music that includes some radio chatter.,Music with beats and sounds of radio chatter.
1423,-370.2252,94.88682,-42.53009,-0.7260577,14.604637,30.499737,-4.5802746,-10.704111,-12.608937,13.584406,11.692392,4.7429113,-11.7234535,"Light, trilling xylophone music plays, stops and then continues.","Someone is playing a xylophone in chords and as time goes on, more notes are played","Someone is playing a xylophone in chords, as time goes on, more notes are played","The light trilling of the xylophone music first plays, then stops, and then continues again.",The sound is like a stick being stroked across the rails of a metal fence
1424,-133.47076,132.7604,-50.59872,8.794061,-35.172596,-3.8254766,-18.101576,5.8676233,-11.337191,1.6742537,-14.23403,9.206464,-9.354442,A crowd of people roar in a big room then suddenly a door slams shut.,A loud roar of people talking in a large room and a sudden burst of a door shutting.,People are having multiple conversations in a restaurant.,People are muttering and milling around in a conference hall with the occasional bang.,People in a conference hall are muttering and milling around with the occasional bang.
1425,-311.27966,125.292404,-18.13103,2.8239381,-14.752783,9.519796,-13.679396,9.254474,-5.2365813,7.770841,-5.7468576,3.1207366,-5.839466,A person speaks and footsteps occur with motion,People are chatting and having a conversation in a busy conference room.,People chatting and having conversation in a busy conference room.,People are walking in an auditorium that echoes.,Someone is playing with a ping pong ball while others are talking to each other
1426,-138.00006,188.2676,-35.64633,-32.53015,0.891042,28.859417,11.830253,-1.3916005,-16.078478,2.5963395,10.3255625,5.935439,-12.10973,A screeching noise goes off and it vibrates until it dies out.,A screeching noise goes off and vibrate until it dies out.,A loud heavily distorted noise echoes out as time goes on.,There were two very large reverberating booms that eventually ended slowly.,Two very large booms that reverberate before slowly ending
1427,-140.58617,88.008026,-20.415174,44.528973,-4.132349,36.988625,-5.305969,3.9122515,-0.33980182,17.327755,-6.8661785,6.074554,-8.202812,A bird squawks continuously while other birds chirp softly in the background.,A goose is making a lot of noise.,Birds chirp and cheep while geese squawk as they go by.,Honking Geese moving by with song birds chirping.,One bird squawks continuously while other birds chirp softly in the background.
1428,-156.37248,115.40352,3.063639,20.201025,-11.169678,6.24432,-11.690751,8.068516,-11.515343,-0.03584976,-7.5137386,7.398218,-5.913587,People are talking and moving objects from one place to another.,People are talking to each other and rearranging things around.,People were having a conversation in a room,The people in the room were having a conversation.,People are talking in a restaurant and a glass clanks when it is set down.
1429,-167.92415,30.9459,1.9788163,45.541916,-2.037626,27.585018,-14.842704,26.031647,-21.148228,21.287125,-16.66924,16.101732,-16.890293,A puddle collecting water from a gentle rain coming down.,"Rain is pouring down from above on a roof, and the water is dripping off.",Rain is pouring down on a roof and water is dripping.,The rain falls and makes splattering noises as it hits the puddles.,Water from the pouring rain is spilling down the drain pipe.
1430,-259.2234,62.423706,-107.71627,-27.247852,-0.3262422,11.177082,2.3186994,13.8645315,15.824155,5.979089,11.00275,-2.2596576,-12.861847,A generator is emitting different notes at varying volumes.,A high pitched sound goes up and down in an eerie musical piece.,An eerie musical piece has a high pitched sound that goes up and down.,An old television show being played on a television inside another room.,An old television show was being played on a television inside another room.
1431,-381.4572,91.72344,-151.83429,-48.727325,-12.388653,-35.659588,-28.074568,-12.498066,8.219811,4.491544,-0.76926166,5.896078,8.858061,An electronic instrument quickly changes its pitch and tone.,Someone is playing with a machine that emits sound effects.,The frog like noise is a series of robotic sounds.,a series of robotic sounds that resemble a frog,someone is playing with a sound effects machine
1432,-186.80339,104.833786,6.7831793,30.584364,4.003783,24.642094,-1.5938822,21.6213,8.384785,25.027529,1.2339859,11.7083,-10.950265,A car brakes and squeals the brakes and car horns start to beep.,Car breaks squeal and car horns start to beep.,Cars are honking their horns in celebration in a congested area.,"On the street, several vehicles are honking at one another.",Several vehicles are honking at one another on the street
1433,-231.48041,99.61328,4.405321,19.617563,0.9955259,9.679451,-7.9764123,4.0546165,-9.941307,7.990582,-9.11716,6.1166124,-11.738313,A person throwing something into a pond with insects noises in the background.,A person washes something in a natural body of water.,Someone is washing something in a natural spring of water.,Something is fried in a boiling oil which is very hot,hard knocking flap and movement with little taps and bubbling
1434,-146.00208,142.45586,-2.8322377,0.7206115,-10.690032,20.661549,-15.309702,5.132361,-11.819389,9.166104,-13.370117,5.294997,-5.9666924,A guy is talking while ocean waves are crashing on the beach.,A man is talking about something at the beach.,A man speaks at the beach while waves crash against the shore.,A man talks near a beach while the waves are rolling in and receding and the wind blows.,a man speaking at the beach with waves crashing in.
1435,-154.00888,145.9771,-87.98508,-41.969913,-10.635932,8.321426,-3.8777134,6.3284354,-7.3949122,7.5213885,-1.9213176,12.958529,-1.4860072,Airplanes are coming and going at an airport.,Several cars are driving past at the same time.,Waves are crashing then receding on the beach.,Wind loudly howling while rain quietly pours down on the ground.,Wind loudly howling while rain quietly pours down.
1436,-93.228386,126.270966,-10.6837015,49.140514,6.769512,18.467722,-1.2407122,14.3965225,-0.9856445,15.466374,-3.0811572,12.734638,3.3096793,A machine is running at a constant speed in an enclosed space.,A machine running at a constant pace in a room.,An air conditioning machine is humming steadily throughout as traffic horns honk in the distance.,The engines of an airplane are idling while it is waiting to take off.,Traffic horns are in the distance over the steady humming of an air conditioner.
1437,-54.022747,150.46078,-69.20217,15.133686,-7.8505588,1.7087013,-5.368547,15.346386,-10.582984,5.7894087,-10.328112,7.5024667,-9.282119,A large building is full of people talking and their voices are echoing.,"Despite the loud, muffled chattering, a nearby cough of a woman and a faint whistle blowing are clearly audible.",In a warehouse with an air conditioning a crowd of people move about,"The loud, muffled chatter of a crowd resonates in the background while a woman coughs and a faint whistle blows.",wind is blowing sound along with many people speaking in the background
1438,-116.49596,147.8966,-40.64965,-1.882615,-20.206295,10.733246,-10.4938965,11.972369,-7.1821303,6.7716064,-9.839247,7.071702,-3.6124017,A large crowd of people walk around and talk.,Outdoor noise with multiple sources of people having conversation with each other.,People are talking and walking in a crowd,People are talking while they are walking in a crowd.,large group of people talking and walking around
1439,-197.63593,-61.565,-71.63493,-4.740501,-26.746655,-1.7949806,-28.810179,4.964705,-23.919813,0.9696885,-15.280061,-6.665254,-22.38585,A faucet is turned on and is running.,A person flushes a toilet twice and the water runs to fill up the toilet.,A person turning on a faucet and using the spray nozzle.,Someone leaving a faucet on and operating the spray nozzle.,Water is running and being sprayed into a sink from different sources.
1440,-123.677826,26.415936,-41.42272,33.518734,-14.948928,-11.893885,7.297948,3.481798,5.57988,23.621565,-17.291077,21.070713,-2.150929,A loud and obnoxious screeching sound is being played.,A synthetic feedback of beeps and squawks from a local device.,A very loud obnoxious screech is being played.,Electronic tuned feedback of beeps and squawks of a local device.,The screeching feedback from a distorted radio signal.
1441,-517.14685,37.929157,12.629485,7.336401,5.8387146,6.3516893,7.31347,6.8522434,6.131559,7.226535,5.753156,4.656645,0.67301756,"A low pitched guitar string is picked five times, and a high pitched guitar string is picked three times.",A wooden xylophone being struck on certain keys up close.,A xylophone is being played slowly one note at a time and it starts low and moves higher in pitch.,Chimes are being tapped by someone softly and rhythmically.,"The xylophone played slowly one note at a time, and then moved higher in pitch"
1442,-72.535866,139.81903,-100.07574,17.12587,-14.6840105,20.762476,-24.894325,4.982674,-26.30528,-3.3639798,-13.535339,-0.35219908,-16.678514,"Cars are driving by at about the same speed, when they pass a certain point.",Cars drive by a single point at similar speeds.,"One of the distant vehicles approaches, then stops.",Several cars are passing by at a pretty fast speed on a highway.,Several cars passing by at a pretty fast speed on a highway.
1443,-104.39149,76.570854,-67.61693,2.7478943,-27.35798,0.31015646,-26.223766,2.771664,-18.083132,5.7787848,-17.22578,4.5374317,-11.954556,"A vehicle brakes, a car drives by, and a motorcycle passes by.","A vehicle brakes, and a car drives by and a motorcycle passes by.","Loud machine noises, like those found in a factory or warehouse","Vehicles driving by, a large one comes to a stop, an electric one drives by","vehicles are driving by, a large one comes to a stop, an electric one drives by"
1444,-312.61258,59.473705,-64.69427,25.869041,-10.840107,-5.650036,-8.08765,16.126999,-1.6937886,-1.9946257,-1.9537759,6.96448,-16.56519,A duck is making a mating call then a bird flies away.,"A duck is making a mating call, a bird flies away",A duck toy squeezed slowly and a duck toy squeezed rapidly.,A duck toy squeezed slowly and another duck toy squeezed rapidly.,A group of sheep is making high pitched noises.
